Model,MSO4034B
Firmware Version,2.96
,
Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0.0001472
Sample Interval,2.00E-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,1.94
,
,
,
Label,
TIME,CH1
3.17E-04,0.65
3.18E-04,0.65
3.18E-04,0.67
3.18E-04,0.67
3.18E-04,0.63
3.18E-04,0.65
3.19E-04,0.67
3.19E-04,0.65
3.19E-04,0.67
3.19E-04,0.65
3.19E-04,0.65
3.20E-04,0.67
3.20E-04,0.67
3.20E-04,0.63
3.20E-04,0.65
3.20E-04,0.67
3.21E-04,0.65
3.21E-04,0.65
3.21E-04,0.63
3.21E-04,0.65
3.21E-04,0.65
3.22E-04,0.63
3.22E-04,0.65
3.22E-04,0.63
3.22E-04,0.67
3.22E-04,0.63
3.23E-04,0.63
3.23E-04,0.65
3.23E-04,0.65
3.23E-04,0.65
3.23E-04,0.65
3.24E-04,0.65
3.24E-04,0.63
3.24E-04,0.67
3.24E-04,0.63
3.24E-04,0.63
3.25E-04,0.65
3.25E-04,0.63
3.25E-04,0.63
3.25E-04,0.65
3.25E-04,0.65
3.26E-04,0.65
3.26E-04,0.65
3.26E-04,0.65
3.26E-04,0.65
3.26E-04,0.65
3.27E-04,0.63
3.27E-04,0.65
3.27E-04,0.67
3.27E-04,0.63
3.27E-04,0.65
3.28E-04,0.65
3.28E-04,0.67
3.28E-04,0.63
3.28E-04,0.63
3.28E-04,0.67
3.29E-04,0.63
3.29E-04,0.65
3.29E-04,0.63
3.29E-04,0.63
3.29E-04,0.63
3.30E-04,0.63
3.30E-04,0.65
3.30E-04,0.63
3.30E-04,0.63
3.30E-04,0.63
3.31E-04,0.65
3.31E-04,0.63
3.31E-04,0.65
3.31E-04,0.61
3.31E-04,0.65
3.32E-04,0.63
3.32E-04,0.65
3.32E-04,0.61
3.32E-04,0.63
3.32E-04,0.63
3.33E-04,0.65
3.33E-04,0.63
3.33E-04,0.65
3.33E-04,0.63
3.33E-04,0.63
3.34E-04,0.63
3.34E-04,0.65
3.34E-04,0.65
3.34E-04,0.65
3.34E-04,0.63
3.35E-04,0.65
3.35E-04,0.63
3.35E-04,0.63
3.35E-04,0.65
3.35E-04,0.63
3.36E-04,0.63
3.36E-04,0.65
3.36E-04,0.65
3.36E-04,0.63
3.36E-04,0.65
3.37E-04,0.63
3.37E-04,0.63
3.37E-04,0.63
3.37E-04,0.63
3.37E-04,0.63
3.38E-04,0.63
3.38E-04,0.63
3.38E-04,0.63
3.38E-04,0.65
3.38E-04,0.63
3.39E-04,0.65
3.39E-04,0.63
3.39E-04,0.63
3.39E-04,0.61
3.39E-04,0.63
3.40E-04,0.65
3.40E-04,0.63
3.40E-04,0.63
3.40E-04,0.63
3.40E-04,0.63
3.41E-04,0.63
3.41E-04,0.65
3.41E-04,0.65
3.41E-04,0.63
3.41E-04,0.63
3.42E-04,0.63
3.42E-04,0.63
3.42E-04,0.61
3.42E-04,0.63
3.42E-04,0.65
3.43E-04,0.63
3.43E-04,0.63
3.43E-04,0.63
3.43E-04,0.61
3.43E-04,0.63
3.44E-04,0.63
3.44E-04,0.61
3.44E-04,0.63
3.44E-04,0.63
3.44E-04,0.53
3.45E-04,0.65
3.45E-04,0.63
3.45E-04,0.61
3.45E-04,0.61
3.45E-04,0.61
3.46E-04,0.63
3.46E-04,0.61
3.46E-04,0.63
3.46E-04,0.61
3.46E-04,0.63
3.47E-04,0.61
3.47E-04,0.63
3.47E-04,0.61
3.47E-04,0.61
3.47E-04,0.61
3.48E-04,0.63
3.48E-04,0.61
3.48E-04,0.61
3.48E-04,0.61
3.48E-04,0.61
3.49E-04,0.63
3.49E-04,0.63
3.49E-04,0.63
3.49E-04,0.63
3.49E-04,0.71
3.50E-04,0.65
3.50E-04,0.61
3.50E-04,0.65
3.50E-04,0.63
3.50E-04,0.63
3.51E-04,0.63
3.51E-04,0.63
3.51E-04,0.61
3.51E-04,0.63
3.51E-04,0.63
3.52E-04,0.63
3.52E-04,0.63
3.52E-04,0.63
3.52E-04,0.63
3.52E-04,0.61
3.53E-04,0.61
3.53E-04,0.63
3.53E-04,0.63
3.53E-04,0.63
3.53E-04,0.59
3.54E-04,0.63
3.54E-04,0.63
3.54E-04,0.63
3.54E-04,0.61
3.54E-04,0.63
3.55E-04,0.63
3.55E-04,0.65
3.55E-04,0.63
3.55E-04,0.63
3.55E-04,0.63
3.56E-04,0.61
3.56E-04,0.61
3.56E-04,0.63
3.56E-04,0.61
3.56E-04,0.61
3.57E-04,0.61
3.57E-04,0.61
3.57E-04,0.61
3.57E-04,0.63
3.57E-04,0.65
3.58E-04,0.63
3.58E-04,0.63
3.58E-04,0.61
3.58E-04,0.61
3.58E-04,0.63
3.59E-04,0.61
3.59E-04,0.61
3.59E-04,0.61
3.59E-04,0.61
3.59E-04,0.63
3.60E-04,0.63
3.60E-04,0.63
3.60E-04,0.63
3.60E-04,0.61
3.60E-04,0.61
3.61E-04,0.63
3.61E-04,0.61
3.61E-04,0.63
3.61E-04,0.59
3.61E-04,0.61
3.62E-04,0.63
3.62E-04,0.61
3.62E-04,0.61
3.62E-04,0.61
3.62E-04,0.61
3.63E-04,0.61
3.63E-04,0.63
3.63E-04,0.63
3.63E-04,0.61
3.63E-04,0.61
3.64E-04,0.63
3.64E-04,0.63
3.64E-04,0.61
3.64E-04,0.61
3.64E-04,0.63
3.65E-04,0.61
3.65E-04,0.61
3.65E-04,0.61
3.65E-04,0.61
3.65E-04,0.63
3.66E-04,0.61
3.66E-04,0.61
3.66E-04,0.61
3.66E-04,0.63
3.66E-04,0.63
3.67E-04,0.63
3.67E-04,0.63
3.67E-04,0.59
3.67E-04,0.63
3.67E-04,0.61
3.68E-04,0.61
3.68E-04,0.65
3.68E-04,0.59
3.68E-04,0.61
3.68E-04,0.67
3.69E-04,0.63
3.69E-04,0.61
3.69E-04,0.61
3.69E-04,0.63
3.69E-04,0.63
3.70E-04,0.61
3.70E-04,0.65
3.70E-04,0.61
3.70E-04,0.63
3.70E-04,0.59
3.71E-04,0.63
3.71E-04,0.61
3.71E-04,0.63
3.71E-04,0.61
3.71E-04,0.61
3.72E-04,0.61
3.72E-04,0.61
3.72E-04,0.61
3.72E-04,0.59
3.72E-04,0.63
3.73E-04,0.59
3.73E-04,0.61
3.73E-04,0.61
3.73E-04,0.61
3.73E-04,0.61
3.74E-04,0.61
3.74E-04,0.63
3.74E-04,0.61
3.74E-04,0.63
3.74E-04,0.59
3.75E-04,0.63
3.75E-04,0.61
3.75E-04,0.61
3.75E-04,0.61
3.75E-04,0.61
3.76E-04,0.61
3.76E-04,0.61
3.76E-04,0.61
3.76E-04,0.61
3.76E-04,0.61
3.77E-04,0.63
3.77E-04,0.61
3.77E-04,0.61
3.77E-04,0.59
3.77E-04,0.61
3.78E-04,0.63
3.78E-04,0.63
3.78E-04,0.63
3.78E-04,0.63
3.78E-04,0.59
3.79E-04,0.59
3.79E-04,0.61
3.79E-04,0.59
3.79E-04,0.61
3.79E-04,0.61
3.80E-04,0.59
3.80E-04,0.61
3.80E-04,0.61
3.80E-04,0.61
3.80E-04,0.61
3.81E-04,0.63
3.81E-04,0.61
3.81E-04,0.61
3.81E-04,0.61
3.81E-04,0.59
3.82E-04,0.61
3.82E-04,0.61
3.82E-04,0.59
3.82E-04,0.59
3.82E-04,0.61
3.83E-04,0.61
3.83E-04,0.61
3.83E-04,0.61
3.83E-04,0.61
3.83E-04,0.59
3.84E-04,0.61
3.84E-04,0.61
3.84E-04,0.61
3.84E-04,0.61
3.84E-04,0.63
3.85E-04,0.61
3.85E-04,0.63
3.85E-04,0.59
3.85E-04,0.61
3.85E-04,0.61
3.86E-04,0.61
3.86E-04,0.61
3.86E-04,0.61
3.86E-04,0.61
3.86E-04,0.63
3.87E-04,0.61
3.87E-04,0.61
3.87E-04,0.61
3.87E-04,0.61
3.87E-04,0.59
3.88E-04,0.61
3.88E-04,0.61
3.88E-04,0.61
3.88E-04,0.59
3.88E-04,0.63
3.89E-04,0.59
3.89E-04,0.63
3.89E-04,0.61
3.89E-04,0.59
3.89E-04,0.59
3.90E-04,0.61
3.90E-04,0.61
3.90E-04,0.61
3.90E-04,0.61
3.90E-04,0.61
3.91E-04,0.61
3.91E-04,0.61
3.91E-04,0.61
3.91E-04,0.61
3.91E-04,0.61
3.92E-04,0.61
3.92E-04,0.61
3.92E-04,0.59
3.92E-04,0.59
3.92E-04,0.61
3.93E-04,0.59
3.93E-04,0.61
3.93E-04,0.61
3.93E-04,0.61
3.93E-04,0.61
3.94E-04,0.61
3.94E-04,0.63
3.94E-04,0.61
3.94E-04,0.61
3.94E-04,0.63
3.95E-04,0.61
3.95E-04,0.63
3.95E-04,0.59
3.95E-04,0.61
3.95E-04,0.61
3.96E-04,0.61
3.96E-04,0.61
3.96E-04,0.61
3.96E-04,0.63
3.96E-04,0.61
3.97E-04,0.61
3.97E-04,0.59
3.97E-04,0.61
3.97E-04,0.61
3.97E-04,0.61
3.98E-04,0.61
3.98E-04,0.61
3.98E-04,0.59
3.98E-04,0.61
3.98E-04,0.61
3.99E-04,0.57
3.99E-04,0.61
3.99E-04,0.61
3.99E-04,0.63
3.99E-04,0.61
4.00E-04,0.61
4.00E-04,0.61
4.00E-04,0.59
4.00E-04,0.61
4.00E-04,0.61
4.01E-04,0.61
4.01E-04,0.61
4.01E-04,0.61
4.01E-04,0.61
4.01E-04,0.61
4.02E-04,0.59
4.02E-04,0.61
4.02E-04,0.61
4.02E-04,0.61
4.02E-04,0.61
4.03E-04,0.61
4.03E-04,0.61
4.03E-04,0.63
4.03E-04,0.61
4.03E-04,0.61
4.04E-04,0.61
4.04E-04,0.61
4.04E-04,0.61
4.04E-04,0.59
4.04E-04,0.61
4.05E-04,0.61
4.05E-04,0.61
4.05E-04,0.61
4.05E-04,0.61
4.05E-04,0.61
4.06E-04,0.61
4.06E-04,0.59
4.06E-04,0.61
4.06E-04,0.61
4.06E-04,0.61
4.07E-04,0.61
4.07E-04,0.63
4.07E-04,0.61
4.07E-04,0.61
4.07E-04,0.61
4.08E-04,0.61
4.08E-04,0.61
4.08E-04,0.61
4.08E-04,0.59
4.08E-04,0.61
4.09E-04,0.63
4.09E-04,0.59
4.09E-04,0.61
4.09E-04,0.61
4.09E-04,0.63
4.10E-04,0.59
4.10E-04,0.61
4.10E-04,0.61
4.10E-04,0.61
4.10E-04,0.61
4.11E-04,0.59
4.11E-04,0.61
4.11E-04,0.61
4.11E-04,0.61
4.11E-04,0.63
4.12E-04,0.61
4.12E-04,0.61
4.12E-04,0.61
4.12E-04,0.61
4.12E-04,0.61
4.13E-04,0.61
4.13E-04,0.59
4.13E-04,0.61
4.13E-04,0.61
4.13E-04,0.63
4.14E-04,0.61
4.14E-04,0.61
4.14E-04,0.61
4.14E-04,0.61
4.14E-04,0.61
4.15E-04,0.61
4.15E-04,0.61
4.15E-04,0.61
4.15E-04,0.61
4.15E-04,0.61
4.16E-04,0.61
4.16E-04,0.61
4.16E-04,0.63
4.16E-04,0.61
4.16E-04,0.61
4.17E-04,0.67
4.17E-04,0.59
4.17E-04,0.59
4.17E-04,0.61
4.17E-04,0.61
4.18E-04,0.61
4.18E-04,0.61
4.18E-04,0.61
4.18E-04,0.59
4.18E-04,0.63
4.19E-04,0.59
4.19E-04,0.61
4.19E-04,0.61
4.19E-04,0.61
4.19E-04,0.63
4.20E-04,0.63
4.20E-04,0.63
4.20E-04,0.61
4.20E-04,0.61
4.20E-04,0.61
4.21E-04,0.63
4.21E-04,0.61
4.21E-04,0.61
4.21E-04,0.61
4.21E-04,0.61
4.22E-04,0.61
4.22E-04,0.59
4.22E-04,0.59
4.22E-04,0.61
4.22E-04,0.59
4.23E-04,0.61
4.23E-04,0.61
4.23E-04,0.61
4.23E-04,0.61
4.23E-04,0.63
4.24E-04,0.63
4.24E-04,0.61
4.24E-04,0.61
4.24E-04,0.61
4.24E-04,0.61
4.25E-04,0.63
4.25E-04,0.61
4.25E-04,0.61
4.25E-04,0.63
4.25E-04,0.61
4.26E-04,0.61
4.26E-04,0.61
4.26E-04,0.61
4.26E-04,0.63
4.26E-04,0.61
4.27E-04,0.63
4.27E-04,0.63
4.27E-04,0.61
4.27E-04,0.59
4.27E-04,0.61
4.28E-04,0.61
4.28E-04,0.65
4.28E-04,0.61
4.28E-04,0.63
4.28E-04,0.61
4.29E-04,0.61
4.29E-04,0.59
4.29E-04,0.59
4.29E-04,0.63
4.29E-04,0.59
4.30E-04,0.59
4.30E-04,0.61
4.30E-04,0.59
4.30E-04,0.61
4.30E-04,0.61
4.31E-04,0.63
4.31E-04,0.63
4.31E-04,0.61
4.31E-04,0.59
4.31E-04,0.61
4.32E-04,0.63
4.32E-04,0.61
4.32E-04,0.61
4.32E-04,0.61
4.32E-04,0.59
4.33E-04,0.61
4.33E-04,0.63
4.33E-04,0.59
4.33E-04,0.61
4.33E-04,0.61
4.34E-04,0.59
4.34E-04,0.63
4.34E-04,0.61
4.34E-04,0.63
4.34E-04,0.61
4.35E-04,0.61
4.35E-04,0.63
4.35E-04,0.61
4.35E-04,0.61
4.35E-04,0.61
4.36E-04,0.61
4.36E-04,0.61
4.36E-04,0.63
4.36E-04,0.61
4.36E-04,0.63
4.37E-04,0.63
4.37E-04,0.63
4.37E-04,0.59
4.37E-04,0.61
4.37E-04,0.61
4.38E-04,0.59
4.38E-04,0.61
4.38E-04,0.59
4.38E-04,0.63
4.38E-04,0.61
4.39E-04,0.59
4.39E-04,0.61
4.39E-04,0.61
4.39E-04,0.61
4.39E-04,0.61
4.40E-04,0.61
4.40E-04,0.61
4.40E-04,0.59
4.40E-04,0.61
4.40E-04,0.61
4.41E-04,0.61
4.41E-04,0.61
4.41E-04,0.63
4.41E-04,0.61
4.41E-04,0.61
4.42E-04,0.63
4.42E-04,0.61
4.42E-04,0.61
4.42E-04,0.61
4.42E-04,0.63
4.43E-04,0.61
4.43E-04,0.61
4.43E-04,0.63
4.43E-04,0.63
4.43E-04,0.63
4.44E-04,0.61
4.44E-04,0.61
4.44E-04,0.63
4.44E-04,0.63
4.44E-04,0.61
4.45E-04,0.63
4.45E-04,0.63
4.45E-04,0.61
4.45E-04,0.63
4.45E-04,0.61
4.46E-04,0.61
4.46E-04,0.61
4.46E-04,0.63
4.46E-04,0.61
4.46E-04,0.61
4.47E-04,0.61
4.47E-04,0.63
4.47E-04,0.61
4.47E-04,0.59
4.47E-04,0.61
4.48E-04,0.61
4.48E-04,0.63
4.48E-04,0.61
4.48E-04,0.59
4.48E-04,0.61
4.49E-04,0.61
4.49E-04,0.61
4.49E-04,0.61
4.49E-04,0.61
4.49E-04,0.61
4.50E-04,0.61
4.50E-04,0.61
4.50E-04,0.65
4.50E-04,0.61
4.50E-04,0.61
4.51E-04,0.63
4.51E-04,0.63
4.51E-04,0.63
4.51E-04,0.61
4.51E-04,0.61
4.52E-04,0.63
4.52E-04,0.61
4.52E-04,0.61
4.52E-04,0.63
4.52E-04,0.63
4.53E-04,0.63
4.53E-04,0.65
4.53E-04,0.63
4.53E-04,0.63
4.53E-04,0.63
4.54E-04,0.61
4.54E-04,0.63
4.54E-04,0.63
4.54E-04,0.63
4.54E-04,0.61
4.55E-04,0.63
4.55E-04,0.63
4.55E-04,0.61
4.55E-04,0.59
4.55E-04,0.63
4.56E-04,0.61
4.56E-04,0.63
4.56E-04,0.63
4.56E-04,0.59
4.56E-04,0.63
4.57E-04,0.61
4.57E-04,0.63
4.57E-04,0.63
4.57E-04,0.63
4.57E-04,0.61
4.58E-04,0.63
4.58E-04,0.61
4.58E-04,0.61
4.58E-04,0.61
4.58E-04,0.63
4.59E-04,0.61
4.59E-04,0.63
4.59E-04,0.63
4.59E-04,0.63
4.59E-04,0.63
4.60E-04,0.61
4.60E-04,0.63
4.60E-04,0.63
4.60E-04,0.63
4.60E-04,0.61
4.61E-04,0.63
4.61E-04,0.63
4.61E-04,0.61
4.61E-04,0.63
4.61E-04,0.63
4.62E-04,0.63
4.62E-04,0.65
4.62E-04,0.63
4.62E-04,0.63
4.62E-04,0.61
4.63E-04,0.63
4.63E-04,0.61
4.63E-04,0.63
4.63E-04,0.63
4.63E-04,0.61
4.64E-04,0.61
4.64E-04,0.63
4.64E-04,0.61
4.64E-04,0.61
4.64E-04,0.61
4.65E-04,0.63
4.65E-04,0.63
4.65E-04,0.63
4.65E-04,0.61
4.65E-04,0.63
4.66E-04,0.61
4.66E-04,0.63
4.66E-04,0.63
4.66E-04,0.59
4.66E-04,0.63
4.67E-04,0.47
4.67E-04,0.61
4.67E-04,0.65
4.67E-04,0.61
4.67E-04,0.65
4.68E-04,0.65
4.68E-04,0.61
4.68E-04,0.63
4.68E-04,0.63
4.68E-04,0.63
4.69E-04,0.61
4.69E-04,0.63
4.69E-04,0.63
4.69E-04,0.63
4.69E-04,0.63
4.70E-04,0.63
4.70E-04,0.61
4.70E-04,0.63
4.70E-04,0.63
4.70E-04,0.63
4.71E-04,0.61
4.71E-04,0.63
4.71E-04,0.63
4.71E-04,0.63
4.71E-04,0.63
4.72E-04,0.63
4.72E-04,0.61
4.72E-04,0.63
4.72E-04,0.63
4.72E-04,0.63
4.73E-04,0.63
4.73E-04,0.63
4.73E-04,0.61
4.73E-04,0.63
4.73E-04,0.63
4.74E-04,0.63
4.74E-04,0.63
4.74E-04,0.63
4.74E-04,0.63
4.74E-04,0.63
4.75E-04,0.63
4.75E-04,0.63
4.75E-04,0.63
4.75E-04,0.65
4.75E-04,0.61
4.76E-04,0.63
4.76E-04,0.63
4.76E-04,0.63
4.76E-04,0.65
4.76E-04,0.63
4.77E-04,0.63
4.77E-04,0.65
4.77E-04,0.65
4.77E-04,0.63
4.77E-04,0.65
4.78E-04,0.61
4.78E-04,0.65
4.78E-04,0.65
4.78E-04,0.63
4.78E-04,0.65
4.79E-04,0.63
4.79E-04,0.63
4.79E-04,0.65
4.79E-04,0.63
4.79E-04,0.63
4.80E-04,0.63
4.80E-04,0.65
4.80E-04,0.63
4.80E-04,0.63
4.80E-04,0.63
4.81E-04,0.63
4.81E-04,0.63
4.81E-04,0.63
4.81E-04,0.61
4.81E-04,0.63
4.82E-04,0.63
4.82E-04,0.63
4.82E-04,0.61
4.82E-04,0.63
4.82E-04,0.63
4.83E-04,0.63
4.83E-04,0.67
4.83E-04,0.61
4.83E-04,0.63
4.83E-04,0.65
4.84E-04,0.65
4.84E-04,0.63
4.84E-04,0.63
4.84E-04,0.63
4.84E-04,0.61
4.85E-04,0.65
4.85E-04,0.67
4.85E-04,0.65
4.85E-04,0.63
4.85E-04,0.63
4.86E-04,0.63
4.86E-04,0.65
4.86E-04,0.65
4.86E-04,0.65
4.86E-04,0.65
4.87E-04,0.65
4.87E-04,0.65
4.87E-04,0.63
4.87E-04,0.65
4.87E-04,0.65
4.88E-04,0.63
4.88E-04,0.65
4.88E-04,0.63
4.88E-04,0.63
4.88E-04,0.63
4.89E-04,0.63
4.89E-04,0.63
4.89E-04,0.63
4.89E-04,0.61
4.89E-04,0.63
4.90E-04,0.65
4.90E-04,0.63
4.90E-04,0.63
4.90E-04,0.63
4.90E-04,0.65
4.91E-04,0.63
4.91E-04,0.63
4.91E-04,0.67
4.91E-04,0.65
4.91E-04,0.65
4.92E-04,0.63
4.92E-04,0.65
4.92E-04,0.65
4.92E-04,0.67
4.92E-04,0.65
4.93E-04,0.63
4.93E-04,0.65
4.93E-04,0.63
4.93E-04,0.65
4.93E-04,0.67
4.94E-04,0.67
4.94E-04,0.65
4.94E-04,0.65
4.94E-04,0.63
4.94E-04,0.63
4.95E-04,0.67
4.95E-04,0.65
4.95E-04,0.63
4.95E-04,0.65
4.95E-04,0.65
4.96E-04,0.65
4.96E-04,0.65
4.96E-04,0.63
4.96E-04,0.65
4.96E-04,0.63
4.97E-04,0.67
4.97E-04,0.63
4.97E-04,0.63
4.97E-04,0.63
4.97E-04,0.63
4.98E-04,0.65
4.98E-04,0.65
4.98E-04,0.63
4.98E-04,0.63
4.98E-04,0.65
4.99E-04,0.63
4.99E-04,0.63
4.99E-04,0.63
4.99E-04,0.63
4.99E-04,0.65
5.00E-04,0.67
5.00E-04,0.63
5.00E-04,0.61
5.00E-04,0.67
5.00E-04,0.65
5.01E-04,0.63
5.01E-04,0.63
5.01E-04,0.63
5.01E-04,0.67
5.01E-04,0.65
5.02E-04,0.63
5.02E-04,0.65
5.02E-04,0.63
5.02E-04,0.65
5.02E-04,0.65
5.03E-04,0.65
5.03E-04,0.65
5.03E-04,0.63
5.03E-04,0.63
5.03E-04,0.65
5.04E-04,0.63
5.04E-04,0.65
5.04E-04,0.65
5.04E-04,0.65
5.04E-04,0.65
5.05E-04,0.65
5.05E-04,0.65
5.05E-04,0.67
5.05E-04,0.65
5.05E-04,0.65
5.06E-04,0.63
5.06E-04,0.65
5.06E-04,0.65
5.06E-04,0.65
5.06E-04,0.65
5.07E-04,0.65
5.07E-04,0.63
5.07E-04,0.65
5.07E-04,0.65
5.07E-04,0.63
5.08E-04,0.63
5.08E-04,0.63
5.08E-04,0.65
5.08E-04,0.65
5.08E-04,0.65
5.09E-04,0.65
5.09E-04,0.63
5.09E-04,0.67
5.09E-04,0.65
5.09E-04,0.65
5.10E-04,0.65
5.10E-04,0.65
5.10E-04,0.65
5.10E-04,0.65
5.10E-04,0.65
5.11E-04,0.67
5.11E-04,0.67
5.11E-04,0.67
5.11E-04,0.63
5.11E-04,0.65
5.12E-04,0.67
5.12E-04,0.65
5.12E-04,0.65
5.12E-04,0.69
5.12E-04,0.65
5.13E-04,0.65
5.13E-04,0.67
5.13E-04,0.65
5.13E-04,0.65
5.13E-04,0.65
5.14E-04,0.65
5.14E-04,0.65
5.14E-04,0.63
5.14E-04,0.67
5.14E-04,0.65
5.15E-04,0.67
5.15E-04,0.61
5.15E-04,0.65
5.15E-04,0.65
5.15E-04,0.65
5.16E-04,0.65
5.16E-04,0.67
5.16E-04,0.65
5.16E-04,0.65
5.16E-04,0.65
5.17E-04,0.55
5.17E-04,0.67
5.17E-04,0.63
5.17E-04,0.65
5.17E-04,0.65
5.18E-04,0.65
5.18E-04,0.67
5.18E-04,0.65
5.18E-04,0.67
5.18E-04,0.67
5.19E-04,0.67
5.19E-04,0.65
5.19E-04,0.67
5.19E-04,0.65
5.19E-04,0.67
5.20E-04,0.67
5.20E-04,0.67
5.20E-04,0.63
5.20E-04,0.67
5.20E-04,0.67
5.21E-04,0.67
5.21E-04,0.67
5.21E-04,0.65
5.21E-04,0.65
5.21E-04,0.65
5.22E-04,0.65
5.22E-04,0.65
5.22E-04,0.67
5.22E-04,0.65
5.22E-04,0.67
5.23E-04,0.67
5.23E-04,0.67
5.23E-04,0.67
5.23E-04,0.65
5.23E-04,0.65
5.24E-04,0.65
5.24E-04,0.67
5.24E-04,0.67
5.24E-04,0.67
5.24E-04,0.65
5.25E-04,0.63
5.25E-04,0.67
5.25E-04,0.65
5.25E-04,0.67
5.25E-04,0.65
5.26E-04,0.65
5.26E-04,0.67
5.26E-04,0.65
5.26E-04,0.67
5.26E-04,0.65
5.27E-04,0.67
5.27E-04,0.65
5.27E-04,0.67
5.27E-04,0.67
5.27E-04,0.67
5.28E-04,0.65
5.28E-04,0.65
5.28E-04,0.65
5.28E-04,0.65
5.28E-04,0.65
5.29E-04,0.67
5.29E-04,0.67
5.29E-04,0.63
5.29E-04,0.65
5.29E-04,0.65
5.30E-04,0.67
5.30E-04,0.67
5.30E-04,0.67
5.30E-04,0.65
5.30E-04,0.67
5.31E-04,0.67
5.31E-04,0.67
5.31E-04,0.65
5.31E-04,0.67
5.31E-04,0.67
5.32E-04,0.65
5.32E-04,0.65
5.32E-04,0.67
5.32E-04,0.67
5.32E-04,0.67
5.33E-04,0.67
5.33E-04,0.69
5.33E-04,0.65
5.33E-04,0.67
5.33E-04,0.67
5.34E-04,0.67
5.34E-04,0.67
5.34E-04,0.67
5.34E-04,0.69
5.34E-04,0.67
5.35E-04,0.67
5.35E-04,0.67
5.35E-04,0.67
5.35E-04,0.67
5.35E-04,0.67
5.36E-04,0.65
5.36E-04,0.67
5.36E-04,0.65
5.36E-04,0.67
5.36E-04,0.69
5.37E-04,0.67
5.37E-04,0.67
5.37E-04,0.67
5.37E-04,0.67
5.37E-04,0.67
5.38E-04,0.67
5.38E-04,0.67
5.38E-04,0.67
5.38E-04,0.67
5.38E-04,0.67
5.39E-04,0.67
5.39E-04,0.69
5.39E-04,0.67
5.39E-04,0.67
5.39E-04,0.67
5.40E-04,0.65
5.40E-04,0.65
5.40E-04,0.65
5.40E-04,0.67
5.40E-04,0.65
5.41E-04,0.65
5.41E-04,0.65
5.41E-04,0.67
5.41E-04,0.67
5.41E-04,0.65
5.42E-04,0.67
5.42E-04,0.67
5.42E-04,0.67
5.42E-04,0.65
5.42E-04,0.67
5.43E-04,0.67
5.43E-04,0.67
5.43E-04,0.65
5.43E-04,0.67
5.43E-04,0.67
5.44E-04,0.65
5.44E-04,0.65
5.44E-04,0.67
5.44E-04,0.65
5.44E-04,0.67
5.45E-04,0.65
5.45E-04,0.67
5.45E-04,0.67
5.45E-04,0.67
5.45E-04,0.65
5.46E-04,0.67
5.46E-04,0.67
5.46E-04,0.67
5.46E-04,0.67
5.46E-04,0.65
5.47E-04,0.67
5.47E-04,0.67
5.47E-04,0.65
5.47E-04,0.67
5.47E-04,0.67
5.48E-04,0.69
5.48E-04,0.67
5.48E-04,0.67
5.48E-04,0.67
5.48E-04,0.65
5.49E-04,0.67
5.49E-04,0.65
5.49E-04,0.67
5.49E-04,0.65
5.49E-04,0.67
5.50E-04,0.67
5.50E-04,0.67
5.50E-04,0.75
5.50E-04,0.67
5.50E-04,0.67
5.51E-04,0.65
5.51E-04,0.67
5.51E-04,0.69
5.51E-04,0.67
5.51E-04,0.67
5.52E-04,0.67
5.52E-04,0.67
5.52E-04,0.65
5.52E-04,0.67
5.52E-04,0.67
5.53E-04,0.67
5.53E-04,0.69
5.53E-04,0.69
5.53E-04,0.67
5.53E-04,0.67
5.54E-04,0.67
5.54E-04,0.67
5.54E-04,0.67
5.54E-04,0.65
5.54E-04,0.67
5.55E-04,0.67
5.55E-04,0.67
5.55E-04,0.67
5.55E-04,0.67
5.55E-04,0.69
5.56E-04,0.67
5.56E-04,0.67
5.56E-04,0.67
5.56E-04,0.67
5.56E-04,0.67
5.57E-04,0.67
5.57E-04,0.67
5.57E-04,0.67
5.57E-04,0.67
5.57E-04,0.69
5.58E-04,0.69
5.58E-04,0.67
5.58E-04,0.67
5.58E-04,0.65
5.58E-04,0.67
5.59E-04,0.67
5.59E-04,0.67
5.59E-04,0.69
5.59E-04,0.67
5.59E-04,0.69
5.60E-04,0.67
5.60E-04,0.67
5.60E-04,0.67
5.60E-04,0.67
5.60E-04,0.69
5.61E-04,0.69
5.61E-04,0.67
5.61E-04,0.67
5.61E-04,0.67
5.61E-04,0.67
5.62E-04,0.71
5.62E-04,0.69
5.62E-04,0.69
5.62E-04,0.69
5.62E-04,0.67
5.63E-04,0.69
5.63E-04,0.67
5.63E-04,0.67
5.63E-04,0.67
5.63E-04,0.67
5.64E-04,0.67
5.64E-04,0.67
5.64E-04,0.69
5.64E-04,0.67
5.64E-04,0.69
5.65E-04,0.69
5.65E-04,0.69
5.65E-04,0.67
5.65E-04,0.67
5.65E-04,0.67
5.66E-04,0.67
5.66E-04,0.65
5.66E-04,0.67
5.66E-04,0.63
5.66E-04,0.67
5.67E-04,0.63
5.67E-04,0.69
5.67E-04,0.69
5.67E-04,0.67
5.67E-04,0.67
5.68E-04,0.69
5.68E-04,0.69
5.68E-04,0.67
5.68E-04,0.67
